order_id,order_date,order_time,city,zone,rider_id,vehicle_type,order_type,distance_km,promised_delivery_mins,actual_delivery_mins,delay_mins,delivery_status,weather_condition,order_value_inr,delivery_attempts,rider_experience_yrs,rider_rating,gps_latitude,gps_longitude
ORD000159,2024-08-24,07:10,Jaipur,North,RID0026,bike,Medicine,15.41,60,43.5,-16.5,On-Time,Clear,3596.57,1,5.6,5.0,,
ORD000160,2024-02-09,16:36,Bangalore,,RID0052,Van,Grocery,0.66,90,87.8 mins,-2.2,On-Time,Clear,241.0,1,0.9,4.1,20.5663,90.1102
ORD000161,2024-08-10,19:25,Kolkata,East,RID0095,Bike,Food,1.06,90,127.5,37.5,Delayed,Fog,1624.48,2,3.6,4.0,27.8663,90.8195
ORD000162,2024-10-29,16:55,Kolkata,Central,RID0149,AUTO,Electronics,12.96,30,5.0,-25.0,On-Time,Clear,1134.85,1,7.2,4.8,28.909,93.613
ORD000163,2024-11-18,12:55,Jaipur,Central,,Bike,Electronics,11.15,60,110.7,50.7,Delayed,Rain,2720.9,3,3.2,3.5,18.846,96.4104
ORD000164,2024-06-24,08:35,Bangalore,South,RID0020,AUTO,Electronics,15.91,60,77.3,17.3,Delayed,Clear,1844.19,1,7.8,3.3,35.358,83.6048
ORD000165,2024-02-12,15:05,Pune,East,RID0115,BIKE,Food,15.11,60,43.0,-17.0,On-Time,Partly Cloudy,2038.49,1,4.4,4.6,,
ORD000166,2024-08-11,08:58,Jaipur,West,RID0146,van,Electronics,6.7,45,101.6,56.6,Delayed,Fog,183.58,1,7.4,3.8,,
ORD000167,2024-06-22,22:33,Hyderabad,West,,Van,Electronics,15.07,120,134.3,14.3,Delayed,Clear,4175.69,1,4.7,3.1,,
ORD000168,2024-07-07,20:32,Pune,West,RID0081,Auto,Food,7.87,90,119.4,29.4,Delayed,Rain,1166.49,1,5.9,3.6,9.5636,74.9807
ORD000169,2024-01-18,20:38,delhi,South,RID0086,Bike,Food,12.9,45,97.1 mins,52.1,Delayed,Fog,2692.19,2,6.9,4.4,11.6865,86.2468
ORD000170,2024-01-20,18:59,Lucknow,West,RID0083,BIKE,Electronics,9.52,60,59.8,-0.2,On-Time,Clear,1494.19,1,1.4,3.8,35.827,79.293
ORD000171,2024-01-27,08:40,Jaipur,South,RID0115,Auto,Electronics,3.32,45,64.3,19.3,Delayed,Clear,1243.11,2,1.1,4.6,16.2807,78.3306
ORD000172,2024-07-13,06:24,Delhi,East,RID0023,Cycle,Medicine,8.85,45,49.9,4.9,On-Time,Clear,1305.79,1,1.0,3.5,18.9838,89.6281
ORD000173,2024-12-23,17:58,Pune,Central,RID0124,auto,Electronics,14.79,90,104.7,14.7,Delayed,Clear,4407.83,2,6.1,4.6,14.9536,69.9449
ORD000174,2024-04-18,14:42,Lucknow,North,RID0133,Auto,Grocery,16.99,45,48.9,3.9,On-Time,Clear,4271.53,1,3.3,4.9,25.8468,77.865
ORD000175,2024-05-02,15:51,Kolkata,West,RID0141,Bike,Documents,17.27,60,100.6,40.6,Delayed,Rain,1710.69,1,0.4,4.2,13.9108,69.1326
ORD000176,2024-09-04,17:02,Hyderabad,West,RID0121,Auto,Food,12.93,90,111.1,21.1,Delayed,Partly Cloudy,4757.01,1,6.2,3.6,29.2028,89.7354
ORD000177,2024-02-09,13:22,Bangaluru,North,RID0122,cycle,Electronics,1.69,60,71.3,11.3,Delayed,Clear,1972.07,3,7.6,3.4,29.0016,70.2655
ORD000178,2024-04-11,11:38,Chennai,Central,RID0090,Van,Grocery,12.98,60,70.4,10.4,Delayed,Rain,2282.17,1,5.3,3.5,25.6462,96.5843
ORD000179,2024-03-01,10:31, Ahmedabad,Central,RID0038,Cycle,Grocery,17.59,30,68.4,38.4,Delayed,Fog,4457.06,1,5.2,3.8,15.9934,92.4402
ORD000180,2024-05-03,14:34,Lucknow,South,RID0039,AUTO,Electronics,2.49,60,78.4,18.4,Delayed,Partly Cloudy,1035.27,1,0.5,3.1,27.7701,74.9955
ORD000181,2024-03-17,15:05,Mumbai,South,RID0022,auto,Food,0.71,30,56.6,26.6,Delayed,Clear,4371.43,1,0.7,4.1,31.5611,69.4073
ORD000182,2024-08-04,14:02,chennai,Central,RID0051,cycle,Medicine,7.01,60,64.2,4.2,On-Time,Partly Cloudy,2512.72,1,5.3,4.5,12.5547,82.2401
ORD000183,2024-10-06,13:31,Chennai,East,RID0068,Auto,Documents,13.85,60,50.7,-9.3,On-Time,Partly Cloudy,1463.66,1,6.4,4.7,8.2187,86.9112
ORD000184,2024-01-30,13:02,Chennai,West,RID0017,Van,Electronics,3.08,90,93.9,3.9,On-Time,Clear,4872.72,1,4.4,4.4,30.7978,73.5721
ORD000185,2024-10-10,15:04,Bangaluru,North,RID0141,auto,Electronics,16.04,90,73.5,-16.5,On-Time,Clear,748.43,1,2.0,3.8,21.5772,77.9772
ORD000186,2024-08-30,14:41,Chennai,North,RID0081,cycle,Medicine,8.4,60,83.6,23.6,Delayed,Rain,3672.93,1,1.5,4.8,29.2842,80.8954
ORD000187,2024-05-18,21:29,Pune,East,RID0077,bike,Food,14.22,30,32.2,2.2,On-Time,Clear,3743.64,2,3.2,3.6,30.8904,78.029
ORD000188,2024-01-19,12:18,Hyderabad,South,RID0083,Cycle,Electronics,2.85,60,52.9,-7.1,On-Time,Clear,564.89,1,4.3,3.1,8.7638,80.8545
ORD000189,2024-11-16,12:27,Hyderabad,Central,RID0147,cycle,Electronics,17.64,60,43.6,-16.4,On-Time,Clear,3735.97,2,6.4,5.0,26.6419,90.2257
ORD000190,2024-06-24,09:43,Mumbai,Central,RID0036,cycle,Electronics,0.77,30,28.8,-1.2,On-Time,Clear,93.89,1,6.6,4.4,30.8579,72.6277
ORD000191,2024-12-21,10:45,MUMBAI,South,RID0051,Bike,Documents,6.53,60,42.5,-17.5,On-Time,Clear,2445.32,1,6.5,3.1,15.0829,86.6767
ORD000192,2024-02-02,16:17,Kolkata,South,,cycle,Documents,0.64,90,62.0 mins,-28.0,On-Time,Partly Cloudy,1096.79,2,2.7,4.8,12.8245,93.4419
ORD000193,2024-02-01,10:33, Ahmedabad,South,RID0081,auto,Food,3.2,60,90.6,30.6,Delayed,Clear,98.55,1,7.3,3.6,10.5652,73.387
ORD000194,2024-08-07,12:31,Delhi,South,RID0141,AUTO,Grocery,13.92,90,115.0,25.0,Delayed,Rain,3770.7,1,7.1,3.3,8.5381,70.9708
ORD000195,2024-05-29,08:52,Jaipur,West,RID0030,Bike,Apparel,9.83,90,97.6,7.6,Delayed,Partly Cloudy,3047.84,1,1.9,4.8,15.7502,82.2529
ORD000196,2024-04-06,06:45,Pune,South,RID0006,Auto,Medicine,0.6,60,61.2,1.2,On-Time,Clear,3855.9,1,4.6,4.9,17.6883,92.6847
ORD000197,2024-06-01,15:45,MUMBAI,West,RID0094,BIKE,Food,12.84,90,63.4,-26.6,On-Time,Clear,3345.62,1,4.7,4.3,36.7081,96.3608
ORD000198,2024-01-27,10:10,Lucknow,West,RID0067,Van,Food,10.51,30,30.1,0.1,On-Time,Rain,120.64,1,4.4,4.0,14.4267,79.828
ORD000199,2024-03-01,08:30,Kolkata,South,RID0075,van,Grocery,12.37,90,91.0,1.0,On-Time,Clear,470.23,1,4.5,4.8,29.6955,92.9506
ORD000200,2024-11-06,10:26,Delhi,Central,RID0086,bike,Documents,7.48,45,102.9,57.9,Delayed,Rain,4483.93,2,0.9,3.6,22.6181,78.6938
ORD000201,2024-07-31,09:20,Jaipur,Central,RID0015,auto,Medicine,15.43,30,46.9,16.9,Delayed,Partly Cloudy,1144.12,1,1.0,4.9,25.242,79.8086
ORD000202,2024-02-14,08:03,Mumbai,North,RID0002,van,Documents,17.98,45,57.2,12.2,Delayed,Clear,4334.91,1,3.1,4.7,,
ORD000203,2024-01-24,07:35,Pune,South,RID0023,bike,Food,3.3,30,39.9,9.9,Delayed,Rain,2489.16,1,3.0,3.2,10.4514,96.8565
ORD000204,2024-06-06,17:49,Bangalore,North,RID0091,BIKE,Grocery,17.88,45,104.5,59.5,Delayed,Fog,491.23,1,4.3,4.1,25.5323,94.2491
ORD000205,2024-08-29,17:24,Chennai,West,RID0051,cycle,Medicine,12.18,45,41.9,-3.1,On-Time,Clear,4952.49,1,3.5,4.9,30.0554,69.3576
ORD000206,2024-02-20,12:40,Pune,Central,RID0145,cycle,Food,12.21,60,92.3,32.3,Delayed,Rain,1629.54,1,3.3,3.4,24.0766,80.9288
ORD000207,2024-02-16,19:06,Lucknow,South,RID0059,bike,Medicine,12.83,45,62.3,17.3,Delayed,Clear,3301.2,1,4.3,4.7,36.9177,71.1971
ORD000208,2024-10-30,07:27,Delhi,Central,RID0104,Cycle,Electronics,12.19,90,118.9,28.9,Delayed,Fog,1137.24,1,7.6,3.5,21.1377,72.3236
ORD000209,2024-10-01,06:40,Ahmedabad,South,RID0045,Bike,Medicine,4.95,45,68.3,23.3,Delayed,Rain,2896.91,1,4.3,3.1,9.9075,84.5466
ORD000210,2024-12-15,07:02,MUMBAI,,RID0122,AUTO,Grocery,9.82,90,105.4,15.4,Delayed,Clear,1446.2,1,4.4,4.2,18.7367,77.8083
ORD000211,2024-06-27,06:26,Ahmedabad,North,RID0145,Auto,Documents,16.27,60,58.9,-1.1,On-Time,Clear,1723.63,1,7.4,4.1,18.1559,93.1902
ORD000212,2024-07-17,17:59,Jaipur,North,RID0054,cycle,Food,5.75,30,43.3,13.3,Delayed,Clear,1085.47,1,7.8,4.4,31.9377,70.4422
ORD000213,2024-07-05,13:28,Ahmedabad,North,RID0056,van,Grocery,5.92,45,26.1,-18.9,On-Time,Clear,420.18,1,0.3,3.6,36.7929,69.8503
ORD000214,2024-10-26,07:44,Hyderabad,North,RID0136,Auto,Food,0.87,60,89.1,29.1,Delayed,Clear,3778.82,1,4.1,4.0,,
ORD000215,2024-02-28,09:31,Delhi,South,RID0021,van,Documents,5.9,120,155.9,35.9,Delayed,Clear,2010.8,1,3.4,4.3,16.334,92.1625
ORD000216,2024-09-26,21:00,Jaipur,South,RID0141,AUTO,Documents,17.08,60,50.9,-9.1,On-Time,Partly Cloudy,1571.88,1,6.1,4.4,23.4537,84.7314
ORD000217,2024-07-18,16:24,Ahmedabad,West,,AUTO,Documents,17.99,60,66.5,6.5,Delayed,Clear,2955.78,1,2.6,3.7,11.4736,86.8152
ORD000218,2024-05-28,07:00,Pune,South,RID0033,Auto,Grocery,13.03,45,71.7,26.7,Delayed,Rain,3774.19,3,0.9,4.7,11.3711,80.4988
ORD000219,2024-02-22,18:32,Pune,West,RID0025,auto,Documents,8.08,90,109.3,19.3,Delayed,Clear,159.59,2,4.9,3.9,10.5432,86.557
ORD000220,2024-09-14,19:51,Lucknow,North,RID0053,cycle,Electronics,0.94,45,55.0,10.0,Delayed,Clear,1920.53,1,3.2,3.7,13.231,82.4249
ORD000221,2024-09-11,12:44,chennai,South,RID0140,Cycle,Grocery,15.21,60,72.8,12.8,Delayed,Partly Cloudy,1772.36,3,3.2,4.7,35.1036,78.419
ORD000222,2024-10-12,07:00,Mumbai,South,RID0064,bike,Medicine,8.39,60,115.6,55.6,Delayed,Fog,1150.84,2,1.4,4.3,34.8698,85.4525
ORD000223,2024-05-15,10:59,Hyderabad,Central,RID0137,BIKE,Food,8.24,90,81.8,-8.2,On-Time,Clear,1965.65,2,5.0,3.5,36.2086,78.1547
ORD000224,2024-08-14,16:17,Jaipur,West,RID0027,Van,Food,7.62,60,45.6,-14.4,On-Time,Clear,4717.63,1,0.6,4.8,27.4499,91.1159
ORD000225,2024-03-28,06:02,chennai,,RID0059,BIKE,Food,10.4,90,121.0,31.0,Delayed,Clear,1741.43,1,2.4,4.3,,
ORD000226,2024-08-17,11:10,Kolkata,North,RID0032,Bike,Medicine,8.0,60,56.5,-3.5,On-Time,Clear,3819.35,1,4.3,3.2,28.1133,96.6744
ORD000227,2024-05-01,07:47,Pune,West,RID0052,Bike,Electronics,12.55,120,123.0,3.0,On-Time,Partly Cloudy,4800.77,1,3.5,4.8,14.5367,86.6197
ORD000228,2024-04-27,18:05,delhi,North,RID0005,Van,Food,15.12,60,67.9,7.9,Delayed,Partly Cloudy,1904.79,1,2.6,4.0,30.8218,75.169
ORD000229,2024-06-06,15:08,Lucknow,East,RID0139,BIKE,Documents,3.96,60,85.9,25.9,Delayed,Clear,663.81,1,6.0,4.7,22.6761,95.0557
ORD000230,2024-10-12,06:52,Lucknow,East,RID0097,Cycle,Grocery,2.64,45,29.4,-15.6,On-Time,Partly Cloudy,4368.43,1,5.8,3.5,17.2801,82.8421
ORD000231,2024-04-22,21:14,Hyderabad,East,,bike,Food,4.15,45,36.2,-8.8,On-Time,Clear,1075.21,2,3.0,4.5,30.6176,86.58
ORD000232,2024-06-09,13:16,Pune,West,RID0084,cycle,Electronics,14.63,90,82.4,-7.6,On-Time,Clear,307.37,1,5.6,4.4,22.6188,68.1469
ORD000233,2024-09-03,16:15,Kolkata,,RID0142,Auto,Food,15.96,120,144.7,24.7,Delayed,Partly Cloudy,990.92,1,2.9,5.0,31.1014,68.1045
ORD000234,2024-10-15,20:43,Bangalore,West,RID0130,AUTO,Medicine,10.23,60,85.0,25.0,Delayed,Clear,3473.27,1,5.0,3.1,19.1686,81.8211
ORD000235,2024-07-04,06:23,Delhi,Central,RID0077,van,Electronics,17.18,45,83.6,38.6,Delayed,Rain,1817.93,1,7.2,3.1,19.4021,92.4776
ORD000236,2024-11-05,12:25,Hydrabad,West,RID0123,van,Grocery,15.1,30,30.4,0.4,On-Time,Partly Cloudy,3534.07,3,2.5,3.1,11.2513,81.5318
ORD000237,2024-03-09,22:29,Delhi,North,RID0097,Bike,Grocery,14.84,90,126.6,36.6,Delayed,Fog,4343.74,2,2.5,4.2,27.0877,69.6967
ORD000238,2024-07-31,16:59,Chennai,East,RID0011,auto,Documents,4.41,60,67.5,7.5,Delayed,Clear,1591.9,1,0.9,4.8,12.2741,94.9482
ORD000239,2024-06-16,06:40,Ahmedabad,Central,,Bike,Medicine,15.53,60,31.8,-28.2,On-Time,Clear,3972.81,1,2.1,4.7,12.9487,77.475
ORD000240,2024-06-10,21:19,Kolkata,,RID0095,van,Medicine,6.4,60,65.3,5.3,Delayed,Rain,3258.68,3,6.1,3.5,28.3564,94.282
ORD000241,2024-11-23,16:55,Mumbai,Central,RID0067,BIKE,Medicine,8.82,60,54.2,-5.8,On-Time,Partly Cloudy,2436.97,2,7.6,3.2,12.284,92.2603
ORD000242,2024-10-16,07:22,Kolkata,West,RID0039,auto,Documents,3.43,45,22.3,-22.7,On-Time,Clear,1034.8,1,6.3,4.8,17.2632,68.2674
ORD000243,2024-05-03,07:51,Jaipur,Central,RID0042,auto,Apparel,8.63,90,109.3,19.3,Delayed,Rain,4660.9,2,3.4,3.1,8.5992,95.1944
ORD000244,2024-10-07,22:12,delhi,South,RID0127,BIKE,Electronics,2.75,45,25.1,-19.9,On-Time,Clear,2776.93,1,3.8,3.9,21.3941,94.4239
ORD000245,2024-08-30,18:24,Kolkata,,RID0107,AUTO,Food,4.57,30,86.6,56.6,Delayed,Rain,887.89,3,1.6,3.9,,
ORD000246,2024-11-19,18:54,Chennai,West,RID0138,AUTO,Food,16.71,120,146.3,26.3,Delayed,Clear,1775.23,1,0.3,4.3,34.7309,81.5595
ORD000247,2024-01-04,11:55,Bangalore,Central,RID0002,van,Medicine,16.45,90,132.7,42.7,Delayed,Fog,4080.76,1,4.6,3.7,23.1726,69.2716
ORD000248,2024-03-23,16:59,Lucknow,Central,,BIKE,Grocery,15.81,90,79.9,-10.1,On-Time,Clear,3056.26,2,2.4,4.9,16.7448,76.1076
ORD000249,2024-05-12,19:25,MUMBAI,Central,RID0040,van,Electronics,16.78,45,67.0,22.0,Delayed,Rain,2080.98,1,4.3,4.6,10.8569,83.2467
ORD000250,2024-03-31,16:03,Pune,North,RID0134,Cycle,Electronics,12.87,120,112.5,-7.5,On-Time,Clear,1564.0,1,2.3,3.8,,
ORD000251,2024-06-24,17:11,Lucknow,South,RID0135,Bike,Documents,4.29,30,41.7,11.7,Delayed,Rain,1816.02,1,2.3,4.2,23.9646,77.6358
ORD000252,2024-09-12,19:13,Hyderabad,Central,RID0075,Cycle,Food,3.47,60,87.9,27.9,Delayed,Clear,928.49,3,4.8,3.1,28.4878,95.4728
ORD000253,2024-05-12,11:43,Hyderabad,West,RID0072,Van,Electronics,15.05,60,62.4,2.4,On-Time,Partly Cloudy,3254.24,1,6.6,3.4,,
ORD000254,2024-10-02,12:32,Ahmedabad,South,RID0047,BIKE,Apparel,4.05,90,84.1,-5.9,On-Time,Clear,1974.39,1,6.3,3.2,20.3919,88.7816
ORD000255,2024-08-31,14:57,Chennai,East,RID0107,van,Medicine,5.44,60,64.0,4.0,On-Time,Clear,4846.39,1,0.9,4.5,14.9694,87.2926
ORD000256,2024-03-07,18:34,Jaipur,West,RID0066,cycle,Electronics,0.67,90,74.5,-15.5,On-Time,Clear,3341.91,1,4.0,3.5,25.6661,72.3829
ORD000257,2024-02-20,12:46,Pune,Central,RID0140,Bike,Grocery,16.74,45,40.7,-4.3,On-Time,Clear,3048.09,1,5.4,3.8,29.2661,69.8709
ORD000258,2024-09-17,06:02,Lucknow,North,RID0121,van,Documents,17.83,60,50.3,-9.7,On-Time,Clear,603.64,1,1.4,3.2,29.1069,94.1301
ORD000259,2024-03-04,18:22,Lucknow,Central,RID0021,auto,Food,12.54,60,101.4,41.4,Delayed,Clear,3208.64,1,6.3,4.8,24.6434,72.7289
ORD000260,2024-11-25,22:15,Kolkata ,South,RID0141,Auto,Documents,5.8,90,99.8,9.8,Delayed,Rain,2606.74,1,7.7,4.2,32.093,80.1796
ORD000261,2024-02-07,07:27,Pune,Central,RID0096,BIKE,Apparel,17.41,45,71.5,26.5,Delayed,Fog,2990.97,1,7.9,4.0,35.7907,87.9949
ORD000262,2024-12-08,17:28,Pune,East,RID0092,bike,Food,13.23,60,83.0,23.0,Delayed,Clear,4867.77,1,1.4,4.9,27.2477,86.8639
ORD000263,2024-12-25,22:05,delhi,North,RID0042,cycle,Electronics,16.34,45,47.5,2.5,On-Time,Clear,1254.35,1,2.4,4.7,,
ORD000264,2024-03-15,15:02,Kolkata,West,RID0125,BIKE,Grocery,8.94,45,35.6,-9.4,On-Time,Clear,1696.24,1,3.3,3.1,9.6497,70.164
ORD000265,2024-02-07,07:09,Bangalore,South,RID0065,Auto,Documents,16.87,60,106.1,46.1,Delayed,Rain,763.61,1,5.1,3.5,8.9546,80.9903
ORD000266,2024-07-02,06:55,Jaipur,South,RID0100,Bike,Electronics,435.58,30,31.1,1.1,On-Time,Clear,1286.79,1,2.4,4.9,21.5773,76.1708
ORD000267,2024-02-03,18:31,Lucknow,South,RID0131,Van,Apparel,7.55,45,70.3,25.3,Delayed,Partly Cloudy,-1.0,1,2.8,4.5,33.9464,94.0498
ORD000268,2024-07-29,19:25,Chennai,North,RID0110,BIKE,Medicine,2.8,60,114.8,54.8,Delayed,Rain,4872.16,1,2.0,4.1,8.5105,78.9354
ORD000269,2024-12-19,06:54,Ahmedabad,North,RID0053,BIKE,Food,14.0,30,42.8,12.8,Delayed,Partly Cloudy,4601.82,1,3.9,3.4,9.9626,85.513
ORD000270,2024-10-17,08:05,Kolkata,East,RID0097,Van,Electronics,5.05,45,125.2,80.2,Delayed,Rain,3645.12,1,2.1,5.0,11.0947,93.4524
ORD000271,2024-12-11,18:20,Ahmedabad,East,RID0035,AUTO,Documents,6.63,60,110.5,50.5,Delayed,Clear,722.94,1,3.3,4.9,14.7909,93.8145
ORD000272,2024-12-29,14:27,Ahmedabad,West,RID0149,bike,Medicine,9.78,60,75.6,15.6,Delayed,Clear,4533.69,1,2.4,4.3,30.7556,83.53
ORD000273,2024-09-29,22:48,Pune,South,RID0011,cycle,Medicine,15.51,60,34.8,-25.2,On-Time,Partly Cloudy,4635.53,1,0.6,4.6,27.3869,78.8595
ORD000274,2024-07-24,08:40,Lucknow,Central,RID0089,bike,Food,4.91,60,128.2,68.2,Delayed,Fog,2780.36,1,1.9,4.9,12.2972,88.177
ORD000275,2024-10-25,15:50,Lucknow,South,RID0064,Van,Documents,4.51,60,60.1 mins,0.1,On-Time,Clear,805.78,1,2.6,3.2,11.1269,68.3114
ORD000276,2024-10-03,11:37,Lucknow,East,RID0073,bike,Grocery,14.36,45,89.3,44.3,Delayed,Fog,4568.66,1,5.0,4.6,34.0956,96.4957
ORD000277,2024-09-17,12:41,Delhi,East,RID0052,auto,Documents,7.75,30,41.3,11.3,Delayed,Rain,706.78,1,4.7,4.7,32.3559,78.8767
ORD000278,2024-06-17,09:35,Pune,North,RID0100,cycle,Documents,7.99,45,61.9,16.9,Delayed,Clear,1091.89,1,6.3,3.5,,
ORD000279,2024-12-08,17:51,Mumbai,South,RID0080,auto,Apparel,0.58,90,61.2,-28.8,On-Time,Clear,4762.78,1,8.0,4.1,27.4549,85.7932
ORD000280,2024-09-19,19:29,Kolkata ,Central,RID0149,cycle,Apparel,4.51,30,61.6,31.6,Delayed,Clear,3464.45,1,1.7,3.3,31.857,74.5894
ORD000281,2024-01-29,20:08,Lucknow,North,RID0090,van,Electronics,9.67,60,88.8,28.8,Delayed,Clear,3013.74,2,2.1,3.1,,
ORD000282,2024-05-20,15:07,Mumbai,South,RID0084,Auto,Documents,11.54,45,53.6,8.6,Delayed,Fog,1965.2,3,7.5,3.0,21.3148,90.4791
ORD000283,2024-01-28,18:32,Ahmedabad,Central,RID0103,cycle,Medicine,17.59,45,56.2,11.2,Delayed,Partly Cloudy,3733.62,1,0.8,3.8,30.3853,93.5994
ORD000284,2024-05-22,20:40,Bangaluru,East,RID0060,Cycle,Medicine,11.6,45,54.8,9.8,Delayed,Clear,4039.61,1,5.5,3.7,33.4683,96.684
ORD000285,2024-03-07,16:45,Ahmedabad,Central,RID0084,Van,Apparel,8.21,45,5.0,-40.0,On-Time,Clear,4667.02,1,7.4,4.9,35.5744,85.3192
ORD000286,2024-08-25,22:35, Ahmedabad,Central,RID0022,bike,Documents,14.42,90,70.3,-19.7,On-Time,Rain,602.09,1,6.3,4.8,27.1928,73.549
ORD000287,2024-02-28,14:49,Bangalore,South,RID0066,cycle,Food,15.65,45,65.6,20.6,Delayed,Clear,3068.13,1,3.8,4.8,24.9624,82.2808
ORD000288,2024-03-04,15:32,Jaipur,Central,RID0008,Van,Apparel,12.43,45,114.4,69.4,Delayed,Rain,655.15,1,1.1,3.3,33.3917,68.9808
ORD000289,2024-06-30,13:47,delhi,,RID0091,Cycle,Food,7.76,45,48.4,3.4,On-Time,Clear,2004.54,2,5.3,5.0,12.1973,70.0383
ORD000290,2024-05-22,11:37,Pune,South,RID0103,cycle,Apparel,11.33,30,29.6,-0.4,On-Time,Clear,1460.59,1,5.7,4.8,14.7085,85.634
ORD000291,2024-12-18,06:38,Pune,West,RID0084,BIKE,Documents,9.72,60,64.2,4.2,On-Time,Rain,4439.52,1,3.1,4.8,19.409,93.5141
ORD000292,2024-09-28,06:39,Chennai,North,RID0118,Bike,Documents,5.54,60,109.8,49.8,Delayed,Rain,2354.7,1,6.4,3.8,26.6885,70.667
ORD000293,2024-12-01,12:27,Delhi,North,RID0083,bike,Apparel,6.53,60,101.4,41.4,Delayed,Clear,622.28,1,7.3,3.5,31.7766,95.645
ORD000294,2024-08-30,07:01,Kolkata ,North,RID0015,AUTO,Documents,17.64,45,40.0,-5.0,On-Time,Rain,2451.3,1,4.1,4.1,25.8699,81.6844
ORD000295,2024-11-28,17:28,Hyderabad,East,RID0147,auto,Food,16.12,45,80.5 mins,35.5,Delayed,Fog,3587.65,1,0.5,4.3,25.1818,69.1649
ORD000296,2024-08-24,09:51, Ahmedabad,East,RID0026,Auto,Electronics,5.39,30,102.4,72.4,Delayed,Rain,1268.87,2,3.6,3.5,8.8918,82.9658
ORD000297,2024-05-07,11:45,Jaipur,South,RID0038,Auto,Medicine,1.36,120,103.3,-16.7,On-Time,Clear,3159.87,2,2.9,3.9,15.0142,70.5224
ORD000298,2024-09-13,21:28,Lucknow,West,RID0117,Van,Food,7.67,120,111.6,-8.4,On-Time,Clear,3130.45,1,4.2,4.1,35.8539,89.7755
ORD000299,2024-02-14,08:19,Ahmedabad,Central,RID0024,bike,Documents,0.56,90,122.2,32.2,Delayed,Clear,2275.13,1,7.0,4.6,8.6337,70.1657
ORD000300,2024-01-15,13:45,Hyderabad,Central,RID0102,AUTO,Medicine,16.39,60,77.6,17.6,Delayed,Clear,2179.5,1,0.8,4.5,19.5523,81.4544
ORD000301,2024-12-29,13:22,delhi,South,RID0051,Cycle,Grocery,11.25,45,45.5,0.5,On-Time,Clear,51.19,1,3.6,4.0,21.1682,96.1836
ORD000302,2024-06-03,21:15,Lucknow,West,RID0016,Bike,Documents,17.21,45,36.0,-9.0,On-Time,Partly Cloudy,932.07,1,7.5,3.8,15.9467,80.6131
ORD000303,2024-06-13,12:44,Lucknow,North,RID0076,auto,Electronics,4.0,45,15.3,-29.7,On-Time,Clear,757.15,1,1.7,4.3,15.0602,86.1646
ORD000304,2024-12-10,09:26,Kolkata ,West,RID0115,van,Medicine,14.1,90,109.0,19.0,Delayed,Clear,1326.98,1,6.8,3.5,19.9379,85.3116
ORD000305,2024-12-30,18:59,Hyderabad,North,RID0025,Auto,Food,1.52,90,115.8,25.8,Delayed,Rain,4048.07,1,1.3,3.1,17.5783,80.1106
ORD000306,2024-01-29,10:32,Hyderabad,Central,RID0123,Van,Medicine,17.12,60,66.6,6.6,Delayed,Clear,4008.0,1,5.3,4.0,24.5153,92.7123
ORD000307,2024-08-09,17:40,Lucknow,South,RID0134,auto,Documents,2.58,90,97.1,7.1,Delayed,Rain,1580.78,1,1.2,3.4,16.6325,93.9967
ORD000308,2024-05-03,13:02,Kolkata ,South,RID0143,Cycle,Medicine,5.22,60,79.0,19.0,Delayed,Rain,1547.51,2,3.4,3.2,9.8106,87.5986
ORD000309,2024-12-30,10:47,Chennai,North,RID0099,Van,Electronics,6.69,90,115.5,25.5,Delayed,Clear,249.39,1,5.0,3.4,16.2841,68.7085
ORD000310,2024-12-11,13:30,Delhi,Central,RID0006,cycle,Grocery,16.13,45,52.7,7.7,Delayed,Clear,4105.71,1,5.0,4.6,10.8402,83.7145
ORD000311,2024-08-11,21:41,Mumbai,East,RID0038,AUTO,Grocery,2.81,60,78.5,18.5,Delayed,Rain,4044.01,1,6.5,3.0,11.2434,93.5881
ORD000312,2024-12-04,13:49,Hydrabad,,RID0114,auto,Documents,8.99,60,64.4,4.4,On-Time,Partly Cloudy,2801.56,1,2.2,3.9,25.0649,86.8743
ORD000313,2024-02-19,07:19,Hydrabad,Central,RID0064,van,Food,9.31,45,42.1,-2.9,On-Time,Clear,3554.42,2,3.4,3.9,,
ORD000314,2024-06-12,15:47,Jaipur,Central,RID0020,BIKE,Grocery,15.36,45,47.7,2.7,On-Time,Rain,3691.32,1,3.2,4.0,35.3594,70.0807
ORD000315,2024-12-04,06:08,Kolkata,,RID0141,AUTO,Medicine,7.82,60,72.4,12.4,Delayed,Clear,1594.29,1,0.5,4.5,31.1456,82.3454
ORD000316,2024-12-13,19:33,chennai,,RID0011,Van,Medicine,13.01,30,61.3,31.3,Delayed,Clear,2834.88,3,5.0,3.4,14.858,92.9632
ORD000317,2024-07-14,17:06,Ahmedabad,North,RID0025,Cycle,Food,15.7,60,96.8,36.8,Delayed,Clear,2166.65,1,5.9,3.7,23.4583,77.4539
ORD000318,2024-07-22,21:11,Pune,South,RID0117,Auto,Apparel,0.65,60,59.3,-0.7,On-Time,Clear,2317.22,2,0.2,3.3,13.2965,96.939
ORD000319,2024-07-25,22:52,Jaipur,Central,RID0125,bike,Electronics,1.3,45,43.7,-1.3,On-Time,Clear,2389.44,1,6.4,4.2,34.4655,68.8384
